shopid,userid
102731412,21
362146,20
140398768,20
163824012,20
165228013,20
77513656,20
152249440,20
43384791,20
123157139,20
164992777,20
95763943,20
54784670,20
146952861,20
121017883,20
171405214,20
2529469,20
119390575,20
176374280,20
76514471,20
160486977,20
121022843,20
161175317,20
135041803,20
40393996,20
147119170,20
81026248,20
29004033,20
81190174,20
199248625,20
69034419,20
158213963,20
40205194,20
131877102,20
90336797,20
69392548,20
177799283,20
86603038,20
175741058,20
63370266,20
115725270,20
171745446,20
68909495,20
191292826,20
96555506,20
85459077,20
133117601,20
84493843,20
95524736,20
156182045,20
78732754,20
65751849,20
131669035,20
134187810,20
131670660,20
172355280,20
135041908,20
18784557,20
117222387,20
190626947,20
140736273,20
35676241,20
96681481,20
947868,20
164504684,20
21221496,20
160356543,20
63356533,20
148043541,20
68973461,20
97950862,20
97559742,20
135033681,20
28748863,20
195394274,20
157830762,20
96558236,20
19811528,20
193424291,20
83440682,20
22663211,20
50860129,20
73103155,20
26316652,20
166763309,20
182856724,20
39152410,20
84320765,20
9886018,20
135041716,20
71168001,20
21757305,20
119390707,20
41056024,20
35466783,20
199250286,20
90336536,20
56089815,20
50116010,20
95757774,19
17020208,19
13495361,19
129878240,19
41301593,19
93906301,19
70656906,19
181472292,19
72191935,19
135053791,19
161644346,19
73846922,19
21088866,19
196244299,19
169216836,19
76514413,19
28090949,19
135041771,19
104802181,19
439185,19
131877047,19
35513093,19
180115540,19
140927028,19
184656083,19
45559491,19
91542381,19
106896276,19
135041847,19
66630778,19
164764094,19
140626592,19
98793048,19
116630531,19
1337416,19
110641049,19
52049170,19
147174002,19
9811974,19
27373250,19
119362011,19
34913498,19
26093752,19
133566423,19
27926203,19
54594036,19
40979499,19
91711044,19
50653582,19
157778974,19
44555928,19
89889313,19
153125715,19
173258135,19
121127475,19
165420424,19
201503467,19
98758982,19
45292215,19
17604335,19
118949307,19
89889551,19
99263387,19
174013243,19
132655529,19
129915262,19
194330690,19
32343467,19
187123584,19
168263631,19
159795871,19
126241698,19
63546470,19
58721934,19
35590237,19
151208650,19
161763832,19
139559921,19
130088698,19
42378910,19
131116283,19
19051363,19
134972697,19
328380,19
129968677,19
18604,19
134550219,19
10131460,19
141602679,19
93952151,19
116701656,19
181816957,19
123147153,19
182362919,19
1224830,19
124120445,19
111405249,19
122043534,19
118945743,19
188830012,19
74232609,19
182446960,19
107141179,19
186652819,19
173186657,19
95192543,19
60632091,19
134390888,19
51942426,19
128299439,19
135054553,19
149821871,19
87657406,19
178218459,19
134885636,19
129407043,19
116819773,19
105094687,19
134972267,19
139053285,19
131670439,19
81358966,19
49947104,19
21976491,19
45717318,19
45560149,19
129466219,19
123548863,19
60587177,19
163517036,19
68859844,19
26007497,19
127826209,18
141602372,18
140625236,18
132928428,18
119786614,18
127663104,18
65362355,18
119391047,18
43523981,18
96555792,18
104747317,18
21757274,18
60586165,18
130118702,18
203312755,18
146850749,18
25561831,18
112442009,18
149779841,18
61745753,18
17011899,18
144661794,18
599533,18
62415789,18
64113182,18
60586200,18
167804550,18
51910520,18
40204979,18
114229078,18
162749764,18
84584184,18
129746590,18
804140,18
139099196,18
83366265,18
175541026,18
31513775,18
57638278,18
149773537,18
11020063,18
60864387,18
168388504,18
85458922,18
50969736,18
26457515,18
153776973,18
66375973,18
171742744,18
13734672,18
164050659,18
169902791,18
91087999,18
11434776,18
158081846,18
74290025,18
148818879,18
153152014,18
19754095,18
32621245,18
139975294,18
75687195,18
96557957,18
33480,18
149497855,18
131356162,18
58669653,18
99512635,18
30740799,18
156130510,18
1122108,18
130099326,18
154676676,18
95868154,18
91680677,18
139192692,18
13676621,18
96755555,18
139075719,18
89889510,18
69827035,18
104592411,18
188285782,18
141604157,18
118996748,18
59617008,18
118945782,18
64472211,18
44824231,18
134972760,18
82269178,18
189324331,18
66868548,18
3612130,18
153715596,18
162270097,18
161176938,18
135010775,18
66861883,18
85458918,18
97323677,18
22065382,18
165020094,18
116337057,18
119550245,18
36641250,18
24676485,18
143899576,18
84208113,18
35350380,18
191674006,18
81502244,18
107142271,18
63525393,18
182888987,18
4396874,18
66862006,18
64111452,18
33235736,18
7985925,18
60866794,18
28091082,18
110867912,18
102371504,18
91493800,18
114437235,18
48256120,18
45870411,18
186253919,18
28274723,18
112251622,18
137864325,18
31941277,18
59592317,18
193690760,18
111315698,18
38617433,18
197262942,18
68986711,18
39957121,18
130118533,18
95191947,18
32737624,18
31504973,17
11849988,17
133529744,17
99649785,17
145711550,17
158822028,17
131669808,17
48122,17
140392853,17
74256889,17
1335777,17
89127015,17
181998404,17
149789932,17
132655835,17
126461846,17
110868192,17
174047343,17
12667894,17
98520569,17
68457721,17
86651424,17
96555082,17
152249871,17
129725689,17
53486356,17
7770291,17
10967887,17
129924052,17
119595082,17
162021091,17
83698893,17
164796726,17
30957,17
159365534,17
155267407,17
37189296,17
112547722,17
140626348,17
70506399,17
115725338,17
203663529,17
99796144,17
39280688,17
171916860,17
158659012,17
50968763,17
173330006,17
135005836,17
83698960,17
151697239,17
12667503,17
151459092,17
63841160,17
135054372,17
76357257,17
95507102,17
3678201,17
116462861,17
15172855,17
188348865,17
123619111,17
167993131,17
143027020,17
135041686,17
167379973,17
33675962,17
17287844,17
101817472,17
102289947,17
56049986,17
131671258,17
87820327,17
181487906,17
130098587,17
115506761,17
168062274,17
121804199,17
137741462,17
17429452,17
156058196,17
134138844,17
163791845,17
112458640,17
29652603,17
118949224,17
99608577,17
76357405,17
51934752,17
6492885,17
91038550,17
139614372,17
4367211,17
182535319,17
83132219,17
191449441,17
163493794,17
181814823,17
68999574,17
134508998,17
87621172,17
8570024,17
89944560,17
110773498,17
34484620,17
115761910,17
139249951,17
158549787,17
15042184,17
10246772,17
17838524,17
108170744,17
130118044,17
131113017,17
182858572,17
98548360,17
180676972,17
60586231,17
124119741,17
160119081,17
28943668,17
159241151,17
100513926,17
33212036,17
173319325,17
139614194,17
77529578,17
7767401,17
75326165,17
84172590,17
161277773,17
28161992,17
159649320,17
178158839,17
212008,16
169902395,16
182031231,16
78399782,16
62351217,16
86791177,16
20363774,16
61816065,16
108066967,16
104457555,16
109628767,16
738391,16
66375071,16
89889498,16
139094697,16
4986423,16
28091913,16
84683145,16
41038580,16
146856854,16
85965690,16
67017280,16
107850385,16
34683172,16
68857747,16
154665307,16
125822427,16
8801197,16
38963929,16
114233030,16
12669474,16
42201537,16
48702311,16
92991064,16
106935669,16
153691458,16
174072803,16
180869962,16
169900643,16
128715440,16
42149796,16
181009364,16
149193495,16
132656476,16
48686508,16
180750137,16
91224965,16
69392626,16
147779061,16
74299295,16
171712455,16
182867278,16
41293170,16
10388,16
134968798,16
66836561,16
95654566,16
101820008,16
3701311,16
3300935,16
133035917,16
66385741,16
104457944,16
45650375,16
60863456,16
182109787,16
132655704,16
97868927,16
145236317,16
140625320,16
16379606,16
66391844,16
12487709,16
130098983,16
45084455,16
68789708,16
3736328,16
190991376,16
82022023,16
64394539,16
140392891,16
151334461,16
136041735,16
60586353,16
21605306,16
129645609,16
66194768,16
112545865,16
48097395,16
42023512,16
62830039,16
163231927,16
115377252,16
71063335,16
53890724,16
127225619,16
60315050,16
10195,16
141606111,16
12454721,16
46918397,16
139241412,16
163299162,16
188956179,16
129510841,16
180684033,16
169117980,16
50970673,16
93950227,16
169878610,16
63675044,16
130100100,16
26633463,16
45084413,16
199314784,16
29934289,16
182857982,16
54393838,16
98079940,16
187532841,16
93949912,16
10342387,16
164934242,16
97179467,16
105288708,16
44669658,16
8275177,16
29238058,16
11289140,16
14391714,16
2889150,16
141793992,16
28064341,16
115163784,16
19052728,16
15612685,16
64113260,16
157852746,16
23848433,16
163328401,16
20453335,16
190860392,16
53027147,16
21533756,16
29569880,16
195859018,16
160399358,16
203578003,16
195865885,16
189005089,16
153206786,16
168390808,16
58669963,16
38161315,16
133310768,16
87759811,16
64112186,16
68836492,16
140392688,16
84172663,16
69891777,16
14565270,16
36614520,16
26213989,16
8528955,16
156536792,16
129916509,16
171679258,16
84172676,16
115712187,16
42472,16
28051929,16
139094644,16
191153408,16
105071276,15
22072368,15
144970955,15
97300547,15
8573568,15
140393045,15
164066717,15
119571588,15
135054827,15
118975392,15
12661125,15
52637837,15
187003011,15
86572182,15
36640767,15
97868707,15
129233230,15
106712159,15
134145022,15
173488533,15
190392108,15
192895429,15
16666326,15
73519985,15
88030881,15
63364240,15
70524790,15
60867136,15
95757987,15
140206635,15
1532569,15
107932403,15
135041624,15
122043599,15
139267434,15
182864417,15
47620,15
34385511,15
71162995,15
195318381,15
87005763,15
33284373,15
201802785,15
177213675,15
106941385,15
191143108,15
39014731,15
118945846,15
40835112,15
96460204,15
97371468,15
156766195,15
134972725,15
131670732,15
70049769,15
155106140,15
96755885,15
196656821,15
140625136,15
98793086,15
121597316,15
129654153,15
66844633,15
135055306,15
164761005,15
129916452,15
68943716,15
10363,15
171073246,15
17443033,15
133257547,15
152344847,15
84234619,15
64113048,15
47908729,15
205508993,15
130117591,15
181838056,15
132639573,15
45084618,15
147505252,15
27855933,15
116462865,15
201185983,15
27200317,15
52868403,15
171607198,15
69820589,15
139268661,15
169200218,15
85634231,15
81358578,15
168919520,15
101394558,15
96555548,15
153335627,15
104747429,15
182852012,15
50970601,15
198413743,15
126277756,15
188546697,15
79829757,15
173668008,15
73654094,15
164031738,15
110641183,15
2987517,15
119595148,15
30407397,15
44672740,15
152911385,15
68603365,15
134968929,15
134968881,15
58548243,15
100048174,15
164786255,15
129267645,15
8442540,15
161789926,15
164688643,15
30407453,15
120552381,15
29300810,15
187110939,15
86572198,15
182869881,15
66391500,15
85340527,15
34760620,15
60875567,15
161763735,15
60315186,15
203549967,15
169910507,15
104589468,15
83440735,15
135053694,15
43527981,15
52790816,15
119390781,15
257944,15
67867049,15
139336433,15
193010376,15
139587037,15
102318125,15
106779896,15
200290280,15
178538359,15
145273261,15
182225699,15
28714108,15
179920846,15
80720823,15
117946135,15
182901888,15
141602936,15
28090426,14
100688369,14
160378877,14
26106571,14
16629965,14
17032156,14
182541768,14
73653764,14
60866742,14
140392661,14
93359725,14
203107990,14
73658804,14
168390702,14
145269645,14
44400317,14
30740667,14
204225676,14
182858769,14
52918406,14
90335733,14
50099480,14
177715403,14
43271018,14
156266095,14
140392305,14
178734961,14
95274955,14
182888875,14
13576828,14
31611110,14
128282704,14
19779086,14
25202246,14
63363538,14
140625816,14
141519353,14
120932606,14
146864646,14
131387121,14
118120798,14
87621239,14
164050951,14
83750280,14
58493058,14
171645983,14
193421273,14
91674180,14
71918592,14
132644360,14
126195141,14
159643874,14
134406310,14
33542566,14
158414055,14
173318029,14
140395131,14
182897304,14
183215044,14
137369307,14
180503103,14
160118051,14
77514500,14
100271445,14
60576405,14
105064406,14
106644199,14
104804514,14
161287443,14
48658870,14
50968180,14
104291625,14
28812434,14
152911522,14
117918452,14
25578031,14
114231379,14
151932306,14
21108609,14
88486533,14
118949585,14
121001516,14
187090764,14
12076626,14
28347979,14
137547597,14
30251815,14
25435039,14
97323745,14
136371508,14
33247857,14
131670801,14
188449267,14
33378925,14
188665447,14
91087668,14
21512331,14
97371429,14
131669277,14
182859588,14
164934179,14
94552612,14
24037698,14
10063876,14
85459126,14
153148263,14
64113468,14
187120081,14
141604296,14
164063483,14
127707424,14
70476995,14
15289750,14
749589,14
30826,14
2859407,14
104245705,14
135054975,14
134968955,14
187796551,14
152249378,14
131669374,14
169094398,14
30336969,14
122353670,14
76903313,14
99512760,14
198172755,14
21474926,14
59317168,14
74168407,14
129017837,14
153128060,14
40178158,14
35202282,14
98793058,14
182891194,14
149774089,14
85408205,14
83558512,14
71705825,14
50212965,14
95507367,14
64525380,14
161271355,14
178575176,14
111232994,14
100262732,14
99893337,14
11237119,14
126635650,14
44414907,14
76621355,14
130112743,14
61613393,14
42394774,14
75628559,14
102217761,14
69040958,14
76651585,14
63841126,14
60761993,14
33222392,14
130101302,14
165809171,14
87769403,14
39315928,14
97868633,14
135413827,14
91295492,14
63859229,14
63692334,14
119362022,14
163754822,14
142031478,14
131174750,14
33378815,14
131670390,14
26512965,14
37008998,14
19811306,14
50968294,14
15336163,14
4156256,14
135251637,14
135041913,14
130118178,14
108401224,14
33379009,14
70519503,14
22754767,14
44673604,14
37856992,14
87164182,14
25233400,13
35462171,13
182555614,13
79515562,13
188272480,13
166356346,13
15933442,13
118329309,13
2290005,13
34774517,13
104590579,13
38143850,13
26633086,13
187227180,13
153335722,13
87853399,13
119309980,13
21612156,13
160393970,13
10346,13
107888208,13
44039746,13
135011282,13
130170783,13
118945698,13
168391022,13
33585930,13
199867753,13
113959804,13
151400394,13
8223757,13
121017808,13
7837026,13
92513867,13
73293761,13
111674507,13
25609138,13
55590,13
90139389,13
126422384,13
130088426,13
170555,13
113361451,13
123785154,13
131671633,13
139581402,13
130099434,13
64113015,13
5329909,13
76217483,13
65414652,13
111416665,13
6246308,13
188261636,13
95194143,13
114294618,13
104955370,13
9916762,13
31721649,13
79695793,13
97880534,13
89751760,13
45009669,13
58528019,13
66526405,13
183446369,13
39271673,13
89116953,13
81107063,13
65885335,13
154844115,13
118123319,13
149462319,13
142373520,13
141921152,13
49900345,13
2772094,13
39418289,13
5892167,13
202880556,13
64112600,13
68836342,13
21089821,13
152911194,13
135041697,13
77581539,13
127433580,13
16343535,13
70524850,13
180751950,13
149832924,13
110544418,13
115059387,13
17236176,13
10402,13
165667942,13
69379481,13
63356661,13
36241107,13
1791624,13
190995092,13
131115082,13
4888564,13
64516648,13
199236228,13
123391395,13
90187350,13
168829761,13
131431876,13
42382113,13
132818264,13
129858195,13
163830685,13
86821192,13
67162331,13
14962,13
143897797,13
126241758,13
24441028,13
93951228,13
19922767,13
2561928,13
141605298,13
121804067,13
112886490,13
13756617,13
86392996,13
195026472,13
10884344,13
182624414,13
45084576,13
116628318,13
164763766,13
16246487,13
80693208,13
80007090,13
12591446,13
193582066,13
176018971,13
43230749,13
134937952,13
167097983,13
156770494,13
152249818,13
84172610,13
156292471,13
10536,13
147395095,13
121444567,13
11013198,13
60314946,13
64129603,13
28079637,13
119597125,13
140151614,13
36506146,13
171391463,13
87162663,13
126599833,13
188816385,13
211892380,13
11850040,13
28051518,13
68618670,13
8926805,13
48932741,13
172439621,13
163041552,13
127662988,13
190966071,13
156057821,13
163468011,13
182347989,13
87862108,13
76645269,13
19851597,13
150420455,13
165397299,13
62704948,13
196664960,13
172352273,12
168652240,12
63652029,12
158157006,12
161172004,12
69872153,12
36039737,12
140625915,12
79835172,12
121933650,12
176433360,12
17780650,12
8090602,12
166584428,12
9593938,12
39156271,12
83090913,12
182888274,12
189171276,12
121727709,12
191428861,12
116947637,12
141604496,12
162277241,12
19401619,12
15235546,12
165538692,12
193872265,12
49795700,12
199320549,12
154677478,12
159371893,12
5117820,12
167593374,12
98537571,12
187538582,12
63841244,12
110599242,12
165754055,12
143897837,12
173725731,12
26451002,12
81358660,12
14095076,12
122419387,12
15478158,12
46944726,12
182470492,12
28179243,12
127663053,12
69433319,12
169208127,12
139581062,12
171939550,12
86441441,12
171549702,12
127663375,12
177825912,12
170474682,12
131151189,12
51948191,12
133543904,12
203941397,12
51782562,12
2495251,12
16666500,12
127192314,12
19147626,12
187574730,12
28378486,12
112458421,12
